idx,name,title,cate,source
10490,최두옥,베타랩 대표,"동기부여, 자기계발,경영/조직, 리더십, 조직문화, 혁신, 목표관리, 변화",https://www.hooh.kr/sub/teacher/next.asp?m_idx=10490
10496,이항심,건국대학교 대학원 상담심리 전공 부교수,"동기부여, 자기계발, 마인드셋,경영/조직, 리더십, 조직문화, 혁신,건강, 스트레스, 심리, 정신",https://www.hooh.kr/sub/teacher/next.asp?m_idx=10496
10497,이금희,방송인,"동기부여, 프로정신, 인생스토리, 삶의자세,소통, 커뮤니케이션, 관계,힐링, 행복, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=10497
10504,장재열,월간 마음건강 편집장,"동기부여, 열정, 인생스토리, 도전, 성공, 마인드셋,경영/조직, 경영, 조직문화, 조직관리, 조직활성화,소통, 커뮤니케이션, 관계,건강, 스트레스, 심리,힐링, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=10504
11285,한지우,"응용인문연구소 소장, 서울사이버대학 컴퓨터공학과 겸임교수","동기부여, 자기계발,인문학",https://www.hooh.kr/sub/teacher/next.asp?m_idx=11285
10320,윤종세,더봄교육디자인연구소 소장,"경영/조직, 리더십, 조직문화, 조직활성화,소통, 커뮤니케이션,퍼스널브랜딩, MBTI,건강, 스트레스, 심리",https://www.hooh.kr/sub/teacher/next.asp?m_idx=10320
11540,차경진,한양대학교 경영학부 교수,"AI/미래, 트렌드, Ai(인공지능), 빅데이터,경영/조직, 경영, 경영전략,창의/마케팅, 마케팅, 디자인",https://www.hooh.kr/sub/teacher/next.asp?m_idx=11540
11550,윤여순,코칭 전문가,"동기부여, 도전, 성공, 꿈, 마인드셋,경영/조직, 리더십, 조직문화, 조직관리, CEO, 변화,교육, 여성학",https://www.hooh.kr/sub/teacher/next.asp?m_idx=11550
11581,이재호,소프트베리 부대표,"트렌드, 로봇, 산업",https://www.hooh.kr/sub/teacher/next.asp?m_idx=11581
11771,강형근,HK&Company 대표,"경영/조직, 경영, 리더십, 조직문화, 혁신, 조직관리, 조직활성화, 경영전략, CEO, 위기관리, 협력, 협업, 상생,창의/마케팅, 창의력",https://www.hooh.kr/sub/teacher/next.asp?m_idx=11771
11785,신지현,"ESG 전문가, 작가","AI/미래, 트렌드,경영/조직, 경영, 혁신, 경영전략, CEO, 변화,사회/환경, ESG",https://www.hooh.kr/sub/teacher/next.asp?m_idx=11785
11615,이수미,숨 커리어코칭 연구소 대표,"경영/조직, 리더십, 조직문화, 조직활성화,소통, 커뮤니케이션, 프레젠테이션,퍼스널브랜딩, CS,교육, 인성,취업, 진로",https://www.hooh.kr/sub/teacher/next.asp?m_idx=11615
11623,홍석환,HR전략컨설팅 대표,"경영/조직, 경영, 리더십, 조직문화, 조직관리, 목표관리, 조직활성화, 경영전략,소통, 커뮤니케이션, 관계,취업",https://www.hooh.kr/sub/teacher/next.asp?m_idx=11623
12410,김경필,머니트레이닝랩 대표,"경제, 금융, 자산관리, 재무설계, 부동산, 재테크, 투자, 노후",https://www.hooh.kr/sub/teacher/next.asp?m_idx=12410
13013,이창용,"도슨트, 미술사 강사","인문학, 미술, 예술, 세계, 문화,힐링",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13013
12585,이수진,서울대학교 소비트렌드분석센터 연구위원,"AI/미래, 트렌드, 산업, 비즈니스",https://www.hooh.kr/sub/teacher/next.asp?m_idx=12585
12861,염승환,LS증권 이사,"경제, 금융, 주식, 자산관리, 경제전망, 재테크, 투자",https://www.hooh.kr/sub/teacher/next.asp?m_idx=12861
13756,이선호(엑소),과학 커뮤니케이터,"동기부여, 열정, 인생스토리, 도전, 꿈, 마인드셋,AI/미래, Ai(인공지능), 융합,소통,교육, 자녀교육, 공부법, 부모교육,취업, 진로",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13756
14862,한경운,위즈노트에이아이 대표,"AI/미래, 정보보안",https://www.hooh.kr/sub/teacher/next.asp?m_idx=14862
15716,이헌주,연세대학교 미래융합연구원 연구교수,"동기부여, 자기관리, 삶의자세, 마인드셋,소통, 커뮤니케이션, 관계, 가족, 부부,건강, 스트레스, 심리,교육, 부모교육,힐링, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=15716
14250,이상완,카이스트 신경과학-인공지능융합연구센터장,"AI/미래, IT, Ai(인공지능), 미래기술,인문학, 뇌과학,경영/조직, 리더십, 조직문화",https://www.hooh.kr/sub/teacher/next.asp?m_idx=14250
14652,김미선,아나운서,"소통, 스피치, 프레젠테이션,퍼스널브랜딩, 이미지메이킹",https://www.hooh.kr/sub/teacher/next.asp?m_idx=14652
15592,길시영,선순환경제연구소 대표,"경제, 금융, 주식, 자산관리, 재테크, 투자",https://www.hooh.kr/sub/teacher/next.asp?m_idx=15592
16122,이다랑,사단법인 더나일 이사장,"소통, 관계, 가족, 부부,교육, 자녀교육, 육아, 인성, 부모교육",https://www.hooh.kr/sub/teacher/next.asp?m_idx=16122
16239,김현정,ECS 대표,"경영/조직, 리더십, 조직문화, 혁신, 조직관리, 목표관리, 조직활성화, 위기관리,소통, 관계",https://www.hooh.kr/sub/teacher/next.asp?m_idx=16239
16627,한석준,아나운서,"동기부여, 프로정신, 자기계발,소통, 커뮤니케이션, 관계, 스피치",https://www.hooh.kr/sub/teacher/next.asp?m_idx=16627
14474,김수진,KT 부장(박사),"AI/미래, 트렌드, 디지털기술, IT, Ai(인공지능), DX, 빅데이터, 미래기술, 산업, 블록체인, 메타버스,경영/조직, 혁신, 경영전략,경제, 금융, 디지털자산,창의/마케팅, 마케팅",https://www.hooh.kr/sub/teacher/next.asp?m_idx=14474
13352,이선경,심리학자,"소통, 커뮤니케이션, 관계, 가족, 부부,퍼스널브랜딩, MBTI,건강, 스트레스, 심리,힐링, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13352
16725,안정기,"디지털 콘텐츠, 마케팅 전문가","창의/마케팅, 상상력, 창의력, 마케팅, 콘텐츠, SNS",https://www.hooh.kr/sub/teacher/next.asp?m_idx=16725
16939,줄리안 퀸타르트,방송인,"동기부여, 열정, 인생스토리, 도전, 삶의자세, 꿈, 비전, 마인드셋,사회/환경, ESG,취업, 진로",https://www.hooh.kr/sub/teacher/next.asp?m_idx=16939
17508,김태연,함께하는 미래교육연구소 소장,"AI/미래, 트렌드, 디지털기술, IT, Ai(인공지능),교육, 자녀교육, 공부법, 부모교육",https://www.hooh.kr/sub/teacher/next.asp?m_idx=17508
18349,오현호,"파일럿, 작가","동기부여, 열정, 인생스토리, 도전, 성공, 삶의자세, 꿈, 마인드셋,힐링, 여행",https://www.hooh.kr/sub/teacher/next.asp?m_idx=18349
17090,김유선,SNS성장마케터,"AI/미래, 트렌드, 디지털기술, IT, 모바일웹,경영/조직, 조직활성화, 창업,소통, 커뮤니케이션, 관계, 가족, 부부, 프레젠테이션,퍼스널브랜딩, MBTI,건강, 스트레스,창의/마케팅, 마케팅, 콘텐츠, SNS, 디자인,힐링, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=17090
17137,전설이,요가&명상 강사,"동기부여, 자기관리,건강, 스트레스, 운동,힐링, 마음, 실습&체험",https://www.hooh.kr/sub/teacher/next.asp?m_idx=17137
17485,한다혜,서울대학교 소비트렌드분석섹터 연구위원,"AI/미래, 트렌드",https://www.hooh.kr/sub/teacher/next.asp?m_idx=17485
18087,성유미,정신건강의학과 전문의,"동기부여, 자기관리, 삶의자세, 자기계발,인문학, 시,건강, 의학, 심리, 정신,힐링, 희망, 행복, 마음,취업, 인생이모작",https://www.hooh.kr/sub/teacher/next.asp?m_idx=18087
18930,신용준,(주)에듀콤 대표이사,"경영/조직, 리더십, 조직문화, 혁신, 조직관리, 목표관리, 조직활성화, 위기관리, 협력, 협업, 상생,소통, 커뮤니케이션",https://www.hooh.kr/sub/teacher/next.asp?m_idx=18930
19455,손유정,온터교육 대표,"동기부여, 열정, 자기계발,경영/조직, 조직문화, 조직활성화, 협력, 협업, 상생,소통, 커뮤니케이션,건강, 스트레스, 웃음, 심리,힐링, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=19455
19777,이윤수,"한양대학교 교육공학과 교수, PAI Company 대표","AI/미래, 트렌드, IT, Ai(인공지능), 미래기술,경영/조직, 리더십, 조직문화, 조직관리, 조직활성화, 협력, 협업, 상생,취업, 진로, 직업관",https://www.hooh.kr/sub/teacher/next.asp?m_idx=19777
22022,김양현,드림연구소 대표,"경영/조직, 조직문화,소통, 커뮤니케이션, 프레젠테이션,퍼스널브랜딩, 이미지메이킹, CS, 퍼스널컬러, MBTI,건강, 스트레스,교육, 법정의무교육,힐링, 마음,취업, 직업관",https://www.hooh.kr/sub/teacher/next.asp?m_idx=22022
22223,이광민,마인드랩 공간 정신건강의학과의원 원장,"동기부여, 삶의자세,경영/조직, 경영, 리더십,소통, 관계, 가족, 부부,건강, 스트레스, 심리, 정신,부모교육,힐링, 행복, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=22223
18906,양성식,씽크퓨처스 대표,"AI/미래, 트렌드, 디지털기술, IT, Ai(인공지능), DX, 미래기술,경영/조직, 리더십, 경영전략",https://www.hooh.kr/sub/teacher/next.asp?m_idx=18906
18227,이승윤,개그맨,"동기부여, 열정, 프로정신, 인생스토리, 삶의자세,힐링, 희망, 웃음, 행복",https://www.hooh.kr/sub/teacher/next.asp?m_idx=18227
20580,이재우,한국웃음치료본부 본부장,"동기부여, 열정, 자기관리, 삶의자세, 자기계발,경영/조직, 경영, 조직문화, 조직활성화,소통, 가족,퍼스널브랜딩, CS,건강, 스트레스, 웃음, 노후,힐링, 웃음, 행복, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=20580
22863,김지은,심리학 칼럼니스트,"인문학, 문학, 영화,경영/조직, 리더십, 조직문화, 경영전략, 협력, 협업, 상생,소통, 커뮤니케이션, 관계,건강, 스트레스, 심리, 정신,교육, 글쓰기,힐링, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=22863
23048,최원석,프로젝트 렌트 대표,"AI/미래, 트렌드,경영/조직, 창업, 스타트업,창의/마케팅, 창의력, 광고, 마케팅, 콘텐츠, 디자인,세일즈, 판매, 고객관리",https://www.hooh.kr/sub/teacher/next.asp?m_idx=23048
24978,박시은,"SNS온라인마케팅,  AI교육전문가","AI/미래, 트렌드, Ai(인공지능), 메타버스,창의/마케팅, 마케팅, 콘텐츠, SNS",https://www.hooh.kr/sub/teacher/next.asp?m_idx=24978
25125,손갑헌,"전)KB 국민은행 본부경영진, 강사,작가","경제, 금융, 주식, 자산관리, 재무설계, 재테크, 투자, 노후, 세무/법률,취업, 인생이모작",https://www.hooh.kr/sub/teacher/next.asp?m_idx=25125
25834,김승욱,광운대학교 정보과학교육원 교수,"AI/미래, 디지털기술, Ai(인공지능), 미래기술, 융합,창의/마케팅, 창의력, 광고, 콘텐츠, SNS, 디자인",https://www.hooh.kr/sub/teacher/next.asp?m_idx=25834
25998,이현구,"강남대학교 산학협력단 교수, 챗GPT활용의 정석 저자","AI/미래, 트렌드, Ai(인공지능), DX, 비즈니스,경영/조직, 경영, 경영전략, 창업,교육, 글쓰기,창의/마케팅, 마케팅,사회/환경, ESG",https://www.hooh.kr/sub/teacher/next.asp?m_idx=25998
18007,양세진,소셜이노베이션그룹 대표,"동기부여, 자기관리, 비전,인문학, 철학,경영/조직, 리더십, 조직문화, 조직관리, 조직활성화,소통, 커뮤니케이션, 관계",https://www.hooh.kr/sub/teacher/next.asp?m_idx=18007
23029,신경원,통하는클라스 대표,"소통, 커뮤니케이션, 관계, 가족, 부부, 연애",https://www.hooh.kr/sub/teacher/next.asp?m_idx=23029
26927,유채린,코어에이아이연구소 대표,"AI/미래, Ai(인공지능), 융합,인문학,경제, 금융,창의/마케팅, 콘텐츠, 디자인,사회/환경, ESG",https://www.hooh.kr/sub/teacher/next.asp?m_idx=26927
27219,조은설,"MC, 아나운서","경영/조직, 조직문화, 조직활성화,힐링, 웃음, 실습&체험",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27219
28108,박선경,"과학 커뮤니케이터, 천문학자, 작가","AI/미래, 우주,인문학, 영화, 과학,소통, 커뮤니케이션,창의/마케팅, SNS,취업, 진로, 직업관",https://www.hooh.kr/sub/teacher/next.asp?m_idx=28108
27673,박시화,"AI인사이트 아카데미 대표, 한국AI산업진흥원 협회장","AI/미래, Ai(인공지능), 빅데이터,창의/마케팅, 광고, 마케팅, 디자인",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27673
30048,손동진,"숙명여대 특임교수, (주)덱스터크레마 대표이사","AI/미래, Ai(인공지능), DX,창의/마케팅, 창의력, 광고, 마케팅, 콘텐츠, SNS",https://www.hooh.kr/sub/teacher/next.asp?m_idx=30048
30771,이승필,사용성연구소 대표,"AI/미래, 디지털기술, Ai(인공지능), DX,힐링, 실습&체험",https://www.hooh.kr/sub/teacher/next.asp?m_idx=30771
31581,서병철,서병철 재미있는 은퇴연구소 대표,"동기부여, 인생스토리, 자기관리, 삶의자세, 자기계발,경제, 노후,소통, 커뮤니케이션, 관계, 가족, 부부,힐링, 행복, 여행,취업, 직업관, 인생이모작",https://www.hooh.kr/sub/teacher/next.asp?m_idx=31581
35750,김경순,"한약사, 유튜버","건강, 비만, 식이요법, 노후, 정신, 한의학",https://www.hooh.kr/sub/teacher/next.asp?m_idx=35750
27615,심선아,한국 식영양연구소 소장,"건강, 비만, 식이요법, 의학",https://www.hooh.kr/sub/teacher/next.asp?m_idx=27615
25822,박희찬,PD,"AI/미래, Ai(인공지능),창의/마케팅, 창의력, 콘텐츠, SNS",https://www.hooh.kr/sub/teacher/next.asp?m_idx=25822
29963,박진선,대한운동강사협회 부협회장,"동기부여, 자기관리,건강, 스트레스, 비만, 노후, 운동,힐링, 행복",https://www.hooh.kr/sub/teacher/next.asp?m_idx=29963
26663,권정훈,나무야컴퍼니 대표,"경영/조직, 창업,창의/마케팅, 마케팅,세일즈, 판매, 고객관리",https://www.hooh.kr/sub/teacher/next.asp?m_idx=26663
441,이민영,T&D Partners Communication 전략 연구소 소장,"경영/조직, 리더십, 조직문화, 조직관리, 목표관리, 조직활성화, 협력, 협업, 상생,소통, 커뮤니케이션,취업, 면접",https://www.hooh.kr/sub/teacher/next.asp?m_idx=441
7217,권오연,전문강사,"동기부여, 자기관리, 자기계발,경영/조직, 리더십, 조직문화, 조직활성화, 협력, 협업, 상생,소통, 커뮤니케이션,퍼스널브랜딩, 이미지메이킹, CS, 퍼스널컬러, MBTI,건강, 스트레스, 심리,교육, 인성, 법정의무교육,힐링, 마음,취업, 진로, 직업관",https://www.hooh.kr/sub/teacher/next.asp?m_idx=7217
267,김광석,한국경제산업연구원 경제연구실장,"AI/미래, 트렌드, 디지털기술, IT, Ai(인공지능), 미래기술, 산업, 비즈니스, 블록체인, 핀테크,경영/조직, 위기관리,경제, 금융, 경제전망, 부동산, 재테크, 투자,사회/환경, 국제정세",https://www.hooh.kr/sub/teacher/next.asp?m_idx=267
1374,신병주,건국대학교 교수,"인문학, 역사, 고전, 한국사",https://www.hooh.kr/sub/teacher/next.asp?m_idx=1374
740,이홍렬,방송인,"소통, 관계, 가족,힐링, 웃음, 행복, 유머, 마음, 나눔, 봉사",https://www.hooh.kr/sub/teacher/next.asp?m_idx=740
1023,윤대현,서울대학교병원 정신건강의학과 교수,"건강, 스트레스, 심리, 정신,교육, 자녀교육, 부모교육,힐링, 행복, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=1023
956,김경일,"인지심리학자, 아주대학교 교수","동기부여, 열정, 삶의자세, 마인드셋,인문학,소통, 커뮤니케이션, 관계, 가족, 부부,건강, 스트레스, 심리, 정신,교육, 자녀교육, 부모교육,힐링, 행복, 마음, 자존감",https://www.hooh.kr/sub/teacher/next.asp?m_idx=956
876,이호선,숭실사이버대학교 교수,"동기부여, 열정, 자기관리, 삶의자세, 마인드셋,소통, 커뮤니케이션, 관계, 가족, 부부,건강, 스트레스, 노후, 심리, 정신,교육, 자녀교육, 부모교육,힐링, 행복, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=876
1170,이준영,상명대학교 교수,"AI/미래, 트렌드, 산업, 비즈니스",https://www.hooh.kr/sub/teacher/next.asp?m_idx=1170
311,황준원,미래채널 MyF 대표,"동기부여, 자기계발, 비전,AI/미래, 트렌드, IT, Ai(인공지능), 미래기술",https://www.hooh.kr/sub/teacher/next.asp?m_idx=311
7891,배정인,심리공방,"인문학, 미술,소통, 커뮤니케이션, 관계,퍼스널브랜딩, MBTI,건강, 스트레스, 심리,힐링, 희망, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=7891
